0,1,2,3,4,5,6,7,8,9,10,11
6926,S-passive,,,people,trace,,A,0.999999881,7,0.980487805,"0.9398907103825137
"
6927,S,,,staff,remain,,A,1,7,0.980487805,"0.9398907103825137
"
6928,O,,,,monitor,situation,O,1.32E-09,7,0.980487805,"0.9398907103825137
"
6929,O,,,,give,advice,O,6.30E-06,7,0.980487805,"0.9398907103825137
"
6930,O,,,,provide,reassurance,O,8.58E-06,7,0.980487805,"0.9398907103825137
"
6931,O,,,,answer,questions,O,1.11E-07,7,0.980487805,"0.9398907103825137
"
6932,O,,,,provide,information,O,1.89E-06,7,0.980487805,"0.9398907103825137
"
6933,S,,,situation,continue,,A,0.999995947,7,0.980487805,"0.9398907103825137
"
6934,S,,,Director,say,,A,1,7,0.980487805,"0.9398907103825137
"
6935,A,,,New,take,that,A,1,7,0.980487805,"0.9398907103825137
"
6936,O,,,,use,tools,O,6.86E-08,7,0.980487805,"0.9398907103825137
"
6937,O,,,,highlight,importance,O,1.73E-10,7,0.980487805,"0.9398907103825137
"
6938,A,,,Government,take,decisions,A,0.999725759,7,0.980487805,"0.9398907103825137
"
6939,O,,,,take,decisions,O,4.63E-12,7,0.980487805,"0.9398907103825137
"
6940,O,,,,keep,COVID,O,1.88E-06,7,0.980487805,"0.9398907103825137
"
6941,S,,,Cabinet,decide,,A,1,7,0.980487805,"0.9398907103825137
"
6942,O,,,,extend,restrictions,O,1.70E-06,7,0.980487805,"0.9398907103825137
"
6943,A,,,restrictions,play,role,A,0.999999881,7,0.980487805,"0.9398907103825137
"
6944,O,,,,play,role,O,0.000168354,7,0.980487805,"0.9398907103825137
"
6945,O,,,,keep,COVID,O,0.000276854,7,0.980487805,"0.9398907103825137
"
6946,O,,,,give,time,O,1.19E-09,7,0.980487805,"0.9398907103825137
"
6947,O,,,,understand,disease,O,1.54E-05,7,0.980487805,"0.9398907103825137
"
6948,O,,,,ramp,preparations,O,1.44E-05,7,0.980487805,"0.9398907103825137
"
6949,S-expletive,,,outbreaks,be,,O,0.008838524,7,0.980487805,"0.9398907103825137
"
6950,S-expletive,,,outbreaks,be,,A,0.821644604,7,0.980487805,"0.9398907103825137
"
6951,O,,,,have,systems,O,2.08E-09,7,0.980487805,"0.9398907103825137
"
6952,S-passive,,,outbreaks,locate,,A,0.999996305,7,0.980487805,"0.9398907103825137
"
6953,S,,,isolation,work,,A,0.99999094,7,0.980487805,"0.9398907103825137
"
6954,O,,,,manage,diseases,O,6.08E-10,7,0.980487805,"0.9398907103825137
"
6955,O,,,,prove,worth,O,0.002269459,7,0.980487805,"0.9398907103825137
"
6956,O,,,,step,presence,O,5.05E-10,7,0.980487805,"0.9398907103825137
"
6957,S-passive,,,airlines,request,,A,1,7,0.980487805,"0.9398907103825137
"
6958,O,,,,read,message,O,3.56E-11,7,0.980487805,"0.9398907103825137
"
6959,A,,,arrivals,receive,cards,A,1,7,0.980487805,"0.9398907103825137
"
6960,O,,,,receive,cards,O,1.46E-10,7,0.980487805,"0.9398907103825137
"
6961,A,,,staff,meet,flights,A,0.99998343,7,0.980487805,"0.9398907103825137
"
6962,O,,,,meet,flights,O,0.001841873,7,0.980487805,"0.9398907103825137
"
6963,S,,,response,ramp,,A,1,7,0.980487805,"0.9398907103825137
"
6964,O,,,,have,staff,O,0.000199643,7,0.980487805,"0.9398907103825137
"
6965,S-passive,,,decisions,design,,A,0.963731587,7,0.980487805,"0.9398907103825137
"
6966,O,,,,limit,spread,A,0.5,7,0.980487805,"0.9398907103825137
"
6967,A,,,system,continue,preparations,A,1,7,0.980487805,"0.9398907103825137
"
6968,O,,,,continue,preparations,O,2.88E-07,7,0.980487805,"0.9398907103825137
"
6969,O,,,,thank,DHBs,O,0.094809219,7,0.980487805,"0.9398907103825137
"
6970,O,,,,protect,public,O,2.03E-08,7,0.980487805,"0.9398907103825137
"
6971,O,,,,have,confidence,O,6.48E-08,7,0.980487805,"0.9398907103825137
"
6972,O,,,,have,system,O,3.79E-08,7,0.980487805,"0.9398907103825137
"
6973,O,,,,keep,COVID,O,3.82E-07,7,0.980487805,"0.9398907103825137
"
6974,O,,,,state,postulates,O,1.16E-05,7,0.980487805,"0.9398907103825137
"
6975,O,,,,use,postulates,O,4.31E-06,7,0.980487805,"0.9398907103825137
"
6976,O,,,,explain,laws,O,8.10E-09,7,0.980487805,"0.9398907103825137
"
6977,S,,,discussion,come,,A,0.687095106,7,0.980487805,"0.9398907103825137
"
6978,S,,,Leucippus,argue,,A,0.9999578,7,0.980487805,"0.9398907103825137
"
6979,S-passive,,,matter,compose,,A,0.999807775,7,0.980487805,"0.9398907103825137
"
6980,S,,,Aristotle,come,,A,1,7,0.980487805,"0.9398907103825137
"
6981,S,,,matter,consist,,A,0.999999285,7,0.980487805,"0.9398907103825137
"
6982,S,,,philosophers,think,,A,0.999999762,7,0.980487805,"0.9398907103825137
"
6983,O,,,,perform,experiments,O,2.42E-11,7,0.980487805,"0.9398907103825137
"
6984,O,,,,test,ideas,O,1.22E-13,7,0.980487805,"0.9398907103825137
"
6985,A,,,view,hold,sway,A,0.998230875,7,0.980487805,"0.9398907103825137
"
6986,O,,,,hold,sway,O,7.49E-10,7,0.980487805,"0.9398907103825137
"
6987,S,,,schoolteacher,help,,A,0.999900103,7,0.980487805,"0.9398907103825137
"
6988,O,,,,revolutionize,chemistry,O,1.03E-08,7,0.980487805,"0.9398907103825137
"
6989,S-passive,,,behavior,explain,,O,0.221737891,7,0.980487805,"0.9398907103825137
"
6990,O,,,,use,theory,O,2.23E-12,7,0.980487805,"0.9398907103825137
"
6991,S-passive,,,Matter,compose,,A,1,7,0.980487805,"0.9398907103825137
"
6992,S,,,element,consist,,A,0.999996781,7,0.980487805,"0.9398907103825137
"
6993,O,,,,have,mass,O,0.000151087,7,0.980487805,"0.9398907103825137
"
6994,A,,,sample,contain,number,A,0.997902513,7,0.980487805,"0.9398907103825137
"
6995,O,,,,contain,number,O,3.46E-08,7,0.980487805,"0.9398907103825137
"
6996,O,,,,have,properties,O,4.06E-06,7,0.980487805,"0.9398907103825137
"
6997,A,,,penny,contain,atoms,A,0.999976039,7,0.980487805,"0.9398907103825137
"
6998,O,,,,contain,atoms,O,0.021694301,7,0.980487805,"0.9398907103825137
"
6999,O,,,,have,properties,O,1.07E-11,7,0.980487805,"0.9398907103825137
"
7000,S,,,Atoms,differ,,A,0.999988794,7,0.980487805,"0.9398907103825137
"
7001,S,,,compound,consist,,A,0.899753094,7,0.980487805,"0.9398907103825137
"
7002,S,,,oxide,result,,A,0.999988437,7,0.980487805,"0.9398907103825137
"
7003,S-passive,,,Atoms,create,,A,0.999981523,7,0.980487805,"0.9398907103825137
"
7004,O,,,,yield,substances,O,1.20E-11,7,0.980487805,"0.9398907103825137
"
7005,S,,,elements,react,,A,1,7,0.980487805,"0.9398907103825137
"
7006,S,,,atoms,rearrange,,A,0.99982661,7,0.980487805,"0.9398907103825137
"
7007,O,,,,form,compound,O,2.48E-10,7,0.980487805,"0.9398907103825137
"
7008,O,,,,contain,copper,O,2.23E-06,7,0.980487805,"0.9398907103825137
"
7009,A,,,theory,provide,explanation,A,0.999821603,7,0.980487805,"0.9398907103825137
"
7010,O,,,,provide,explanation,O,1.25E-07,7,0.980487805,"0.9398907103825137
"
7011,S,,,element,consist,,A,0.99999845,7,0.980487805,"0.9398907103825137
"
7012,S-passive,,,atoms,create,,A,0.999999762,7,0.980487805,"0.9398907103825137
"
7013,S,,,mass,remain,,A,0.999970436,7,0.980487805,"0.9398907103825137
"
7014,S,,,matter,change,,A,0.990621567,7,0.980487805,"0.9398907103825137
"
7015,O,,,,test,Theory,O,0.000215894,7,0.980487805,"0.9398907103825137
"
7016,A,,,spheres,represent,atoms,A,0.999997497,7,0.980487805,"0.9398907103825137
"
7017,O,,,,represent,atoms,O,2.58E-06,7,0.980487805,"0.9398907103825137
"
7018,A,,,spheres,represent,atoms,A,0.999885321,7,0.980487805,"0.9398907103825137
"
7019,O,,,,represent,atoms,O,9.43E-06,7,0.980487805,"0.9398907103825137
"
7020,S,,,spheres,touch,,A,0.999804437,7,0.980487805,"0.9398907103825137
"
7021,A,,,change,violate,any,A,0.992958665,7,0.980487805,"0.9398907103825137
"
7022,S,,,materials,consist,,A,0.995283186,7,0.980487805,"0.9398907103825137
"
7023,S,,,products,consist,,A,1,7,0.980487805,"0.9398907103825137
"
7024,O,,,,violate,postulate,O,0.026119139,7,0.980487805,"0.9398907103825137
"
7025,S-passive,,,atoms,create,,A,0.999996185,7,0.980487805,"0.9398907103825137
"
7026,S,,,atoms,appear,,A,1,7,0.980487805,"0.9398907103825137
"
7027,O,,,,check,Learning,O,4.63E-05,7,0.980487805,"0.9398907103825137
"
7028,A,,,spheres,represent,atoms,A,0.999997497,7,0.980487805,"0.9398907103825137
"
7029,O,,,,represent,atoms,O,2.58E-06,7,0.980487805,"0.9398907103825137
"
7030,A,,,spheres,represent,atoms,A,1,7,0.980487805,"0.9398907103825137
"
7031,O,,,,represent,atoms,O,9.43E-06,7,0.980487805,"0.9398907103825137
"
7032,S,,,spheres,touch,,A,0.999804437,7,0.980487805,"0.9398907103825137
"
7033,A,,,change,violate,any,A,0.992958665,7,0.980487805,"0.9398907103825137
"
7034,S,,,materials,consist,,A,0.999989867,7,0.980487805,"0.9398907103825137
"
7035,S,,,products,consist,,A,1,7,0.980487805,"0.9398907103825137
"
7036,S-passive,,,Atoms,create,,A,1,7,0.980487805,"0.9398907103825137
"
7037,O,,,,describe,reasons,O,1.99E-07,7,0.980487805,"0.9398907103825137
"
7038,S,,,Americans,doubt,,A,1,7,0.980487805,"0.9398907103825137
"
7039,S-passive,,,Abraham,reelect,,A,0.999999642,7,0.980487805,"0.9398907103825137
"
7040,A,,,forces,overpower,Confederacy,A,0.998524249,7,0.980487805,"0.9398907103825137
"
7041,O,,,,overpower,Confederacy,O,0.006056583,7,0.980487805,"0.9398907103825137
"
7042,O,,,,describe,contributions,O,3.91E-08,7,0.980487805,"0.9398907103825137
"
7043,A,,,Union,mobilize,resources,A,1,7,0.980487805,"0.9398907103825137
"
7044,O,,,,mobilize,resources,O,1.89E-09,7,0.980487805,"0.9398907103825137
"
7045,A,,,government,oversee,construction,A,1,7,0.980487805,"0.9398907103825137
"
7046,O,,,,oversee,construction,O,1.19E-10,7,0.980487805,"0.9398907103825137
"
7047,O,,,,use,tracks,O,3.90E-10,7,0.980487805,"0.9398907103825137
"
7048,O,,,,allow,North,O,0.446371883,7,0.980487805,"0.9398907103825137
"
7049,O,,,,move,men,O,4.73E-08,7,0.980487805,"0.9398907103825137
"
7050,S,,,economy,shift,,A,0.999904871,7,0.980487805,"0.9398907103825137
"
7051,A,,,Confederacy,mobilize,efforts,A,1,7,0.980487805,"0.9398907103825137
"
7052,O,,,,mobilize,efforts,O,1.38E-07,7,0.980487805,"0.9398907103825137
"
7053,O,,,,secure,independence,O,1.50E-10,7,0.980487805,"0.9398907103825137
"
7054,O,,,,maintain,slavery,O,1.37E-08,7,0.980487805,"0.9398907103825137
"
7055,A,,,Confederacy,experience,hardships,A,0.999984741,7,0.980487805,"0.9398907103825137
"
7056,O,,,,experience,hardships,O,8.38E-08,7,0.980487805,"0.9398907103825137
"
7057,O,,,,face,shortage,O,7.26E-08,7,0.980487805,"0.9398907103825137
"
7058,A,,,lack,undercut,ability,A,1,7,0.980487805,"0.9398907103825137
"
7059,O,,,,undercut,ability,O,1.03E-10,7,0.980487805,"0.9398907103825137
"
7060,O,,,,sustain,war,O,4.26E-09,7,0.980487805,"0.9398907103825137
"
7061,A,,,inflation,lower,morale,A,1,7,0.980487805,"0.9398907103825137
"
7062,O,,,,lower,morale,O,9.53E-09,7,0.980487805,"0.9398907103825137
"
7063,A,,,Confederacy,place,hope,A,1,7,0.980487805,"0.9398907103825137
"
7064,O,,,,place,hope,O,2.48E-09,7,0.980487805,"0.9398907103825137
"
7065,S,,,intervention,remain,,A,1,7,0.980487805,"0.9398907103825137
"
7066,S,,,Napoleon,believe,,A,1,7,0.980487805,"0.9398907103825137
"
7067,A,,,War,present,opportunity,A,0.993233502,7,0.980487805,"0.9398907103825137
"
7068,O,,,,present,opportunity,O,6.07E-09,7,0.980487805,"0.9398907103825137
"
7069,O,,,,restore,empire,O,1.78E-06,7,0.980487805,"0.9398907103825137
"
7070,S,,,States,preoccupy,,A,1,7,0.980487805,"0.9398907103825137
"
7071,S,,,time,seem,,A,0.954141498,7,0.980487805,"0.9398907103825137
"
7072,A,,,fleet,take,Veracruz,A,1,7,0.980487805,"0.9398907103825137
"
7073,O,,,,take,Veracruz,O,2.31E-10,7,0.980487805,"0.9398907103825137
"
7074,S,,,French,move,,A,1,7,0.980487805,"0.9398907103825137
"
7075,O,,,,capture,City,O,1.47E-09,7,0.980487805,"0.9398907103825137
"
7076,S,,,advance,come,,A,0.999969244,7,0.980487805,"0.9398907103825137
"
7077,A,,,forces,defeat,French,A,0.999882102,7,0.980487805,"0.9398907103825137
"
7078,O,,,,defeat,French,O,2.36E-05,7,0.980487805,"0.9398907103825137
"
7079,A,,,France,conquer,Mexico,A,1,7,0.980487805,"0.9398907103825137
"
7080,O,,,,conquer,Mexico,O,5.06E-09,7,0.980487805,"0.9398907103825137
"
7081,O,,,,establish,regime,O,1.18E-10,7,0.980487805,"0.9398907103825137
"
7082,A,,,France,use,War,A,0.999998689,7,0.980487805,"0.9398907103825137
"
7083,O,,,,use,War,O,0.003083697,7,0.980487805,"0.9398907103825137
"
7084,O,,,,provide,pretext,O,5.78E-05,7,0.980487805,"0.9398907103825137
"
7085,O,,,,reestablish,holdings,O,3.85E-07,7,0.980487805,"0.9398907103825137
"
7086,A,,,Confederacy,have,confidence,A,1,7,0.980487805,"0.9398907103825137
"
7087,O,,,,have,confidence,O,8.17E-07,7,0.980487805,"0.9398907103825137
"
7088,O,,,,find,ally,O,0.000109448,7,0.980487805,"0.9398907103825137
"
7089,S,,,Southerners,hope,,A,1,7,0.980487805,"0.9398907103825137
"
7090,A,,,dependence,keep,country,A,0.730553448,7,0.980487805,"0.9398907103825137
"
7091,O,,,,keep,country,O,0.018353745,7,0.980487805,"0.9398907103825137
"
7092,A,,,fact,raise,hopes,A,0.999982834,7,0.980487805,"0.9398907103825137
"
7093,S,,,British,prove,,A,1,7,0.980487805,"0.9398907103825137
"
7094,O,,,,build,ships,O,1.19E-05,7,0.980487805,"0.9398907103825137
"
7095,O,,,,raise,hopes,O,0.000240515,7,0.980487805,"0.9398907103825137
"
7096,A,,,Confederacy,purchase,two,A,1,7,0.980487805,"0.9398907103825137
"
7097,S,,,commitment,work,,A,0.999995589,7,0.980487805,"0.9398907103825137
"
7098,A,,,Britain,abolish,slavery,A,1,7,0.980487805,"0.9398907103825137
"
7099,O,,,,abolish,slavery,O,0.001329613,7,0.980487805,"0.9398907103825137
"
7100,A,,,Proclamation,end,doubts,A,0.997567713,7,0.980487805,"0.9398907103825137
"
7101,O,,,,end,doubts,O,5.26E-07,7,0.980487805,"0.9398907103825137
"
7102,S,,,British,have,,A,0.999999881,7,0.980487805,"0.9398907103825137
"
7103,A,,,Britain,disappoint,hope,A,1,7,0.980487805,"0.9398907103825137
"
7104,O,,,,disappoint,hope,O,2.15E-08,7,0.980487805,"0.9398907103825137
"
7105,O,,,,leave,states,A,0.999353111,7,0.980487805,"0.9398907103825137
"
7106,O,,,,leave,Union,O,1.35E-06,7,0.980487805,"0.9398907103825137
"
7107,A,,,forces,use,contrabands,A,1,7,0.980487805,"0.9398907103825137
"
7108,O,,,,use,contrabands,O,1.29E-08,7,0.980487805,"0.9398907103825137
"
7109,S,,,Proclamation,lead,,A,0.998752356,7,0.980487805,"0.9398907103825137
"
7110,S,,,numbers,enlist,,A,0.999999881,7,0.980487805,"0.9398907103825137
"
7111,S,,,numbers,swell,,A,0.998220384,7,0.980487805,"0.9398907103825137
"
7112,S,,,Racism,run,,A,1,7,0.980487805,"0.9398907103825137
"
7113,O,,,,fuel,belief,A,0.5,7,0.980487805,"0.9398907103825137
"
7114,S,,,Union,fear,,A,1,7,0.980487805,"0.9398907103825137
"
7115,A,,,soldiers,see,duty,A,0.999758065,7,0.980487805,"0.9398907103825137
"
7116,O,,,,see,duty,O,5.16E-10,7,0.980487805,"0.9398907103825137
"
7117,A,,,factors,affect,types,A,0.999895573,7,0.980487805,"0.9398907103825137
"
7118,O,,,,affect,types,O,1.83E-05,7,0.980487805,"0.9398907103825137
"
7119,S-passive,,,regiments,limit,,A,1,7,0.980487805,"0.9398907103825137
"
7120,O,,,,haul,supplies,O,2.13E-10,7,0.980487805,"0.9398907103825137
"
7121,O,,,,dig,trenches,O,2.94E-06,7,0.980487805,"0.9398907103825137
"
7122,O,,,,do,types,O,2.06E-08,7,0.980487805,"0.9398907103825137
"
7123,A,,,daguerreotype,illustrate,three,A,1,7,0.980487805,"0.9398907103825137
"
7124,A,,,soldiers,receive,wages,A,1,7,0.980487805,"0.9398907103825137
"
7125,O,,,,receive,wages,O,3.58E-10,7,0.980487805,"0.9398907103825137
"
7126,S,,,dollars,deduct,,O,0.002763787,7,0.980487805,"0.9398907103825137
"
7127,A,,,soldiers,receive,dollars,A,1,7,0.980487805,"0.9398907103825137
"
7128,O,,,,receive,dollars,O,5.50E-10,7,0.980487805,"0.9398907103825137
"
7129,S,,,Abolitionists,work,,A,1,7,0.980487805,"0.9398907103825137
"
7130,O,,,,correct,practice,O,2.20E-11,7,0.980487805,"0.9398907103825137
"
7131,S,,,soldiers,begin,,A,0.999999404,7,0.980487805,"0.9398907103825137
"
7132,O,,,,receive,pay,O,9.19E-08,7,0.980487805,"0.9398907103825137
"
7133,S,,,soldiers,pose,,A,1,7,0.980487805,"0.9398907103825137
"
7134,S-passive,,,soldiers,keep,,A,0.999999523,7,0.980487805,"0.9398907103825137
"
7135,O,,,,give,jobs,O,2.65E-09,7,0.980487805,"0.9398907103825137
"
7136,A,,,soldiers,welcome,opportunity,A,1,7,0.980487805,"0.9398907103825137
"
7137,O,,,,welcome,opportunity,O,9.71E-11,7,0.980487805,"0.9398907103825137
"
7138,O,,,,give,opportunity,O,0.000255689,7,0.980487805,"0.9398907103825137
"
7139,S,,,regiments,do,,A,0.999998808,7,0.980487805,"0.9398907103825137
"
7140,A,,,regiment,distinguish,itself,A,0.999999762,7,0.980487805,"0.9398907103825137
"
7141,O,,,,give,lives,O,3.13E-08,7,0.980487805,"0.9398907103825137
"
7142,A,,,Confederacy,show,mercy,A,1,7,0.980487805,"0.9398907103825137
"
7143,O,,,,show,mercy,O,9.23E-09,7,0.980487805,"0.9398907103825137
"
7144,S,,,forces,attempt,,A,0.999999881,7,0.980487805,"0.9398907103825137
"
7145,O,,,,take,Fort,O,8.35E-10,7,0.980487805,"0.9398907103825137
"
7146,A,,,troops,overrun,fort,A,1,7,0.980487805,"0.9398907103825137
"
7147,O,,,,overrun,fort,O,2.48E-05,7,0.980487805,"0.9398907103825137
"
7148,S,,,defenders,surrender,,A,1,7,0.980487805,"0.9398907103825137
"
7149,O,,,,take,soldiers,O,0.000343396,7,0.980487805,"0.9398907103825137
"
7150,O,,,,do,soldiers,O,0.001480164,7,0.980487805,"0.9398907103825137
"
7151,A,,,Confederates,execute,them,A,0.99999547,7,0.980487805,"0.9398907103825137
"
7152,A,,,massacre,outrage,North,A,1,7,0.980487805,"0.9398907103825137
"
7153,O,,,,outrage,North,O,0.000467414,7,0.980487805,"0.9398907103825137
"
7154,S,,,Union,refuse,,A,0.999994993,7,0.980487805,"0.9398907103825137
"
7155,O,,,,do,tour,O,3.25E-09,7,0.980487805,"0.9398907103825137
"
7156,A,,,guys,request,that,A,0.997988701,7,0.980487805,"0.9398907103825137
"
7157,O,,,,have,bed,O,6.20E-07,7,0.980487805,"0.9398907103825137
"
7158,O,,,,fit,bed,O,3.61E-08,7,0.980487805,"0.9398907103825137
"
7159,O,,,,follow,channel,O,0.000191499,7,0.980487805,"0.9398907103825137
"
7160,O,,,,match,pictures,O,0.095810883,7,0.980487805,"0.9398907103825137
"
7161,O,,,,fit,people,O,1.17E-05,7,0.980487805,"0.9398907103825137
"
7162,O,,,,have,family,A,0.996376812,7,0.980487805,"0.9398907103825137
"
7163,O,,,,have,levels,O,1.34E-05,7,0.980487805,"0.9398907103825137
"
7164,O,,,,have,friends,O,0.112682588,7,0.980487805,"0.9398907103825137
"
7165,O,,,,have,lots,O,0.006319433,7,0.980487805,"0.9398907103825137
"
7166,O,,,,play,games,O,0.009519004,7,0.980487805,"0.9398907103825137
"
7167,O,,,,have,people,O,0.00175265,7,0.980487805,"0.9398907103825137
"
7168,O,,,,have,lot,O,0.02233736,7,0.980487805,"0.9398907103825137
"
7169,O,,,,have,function,O,0.006716674,7,0.980487805,"0.9398907103825137
"
7170,O,,,,have,lot,O,1.07E-06,7,0.980487805,"0.9398907103825137
"
7171,S-expletive,,,space,be,,O,7.57E-05,7,0.980487805,"0.9398907103825137
"
7172,O,,,,get,board,O,0.004630443,7,0.980487805,"0.9398907103825137
"
7173,O,,,,fix,house,O,2.07E-08,7,0.980487805,"0.9398907103825137
"
7174,A,,,room,have,windows,A,0.99914372,7,0.980487805,"0.9398907103825137
"
7175,O,,,,have,windows,O,1.79E-06,7,0.980487805,"0.9398907103825137
"
7176,O,,,,let,light,A,0.935053289,7,0.980487805,"0.9398907103825137
"
7177,A,,,London,have,light,A,1,7,0.980487805,"0.9398907103825137
"
7178,O,,,,have,light,O,1.35E-07,7,0.980487805,"0.9398907103825137
"
7179,S-expletive,,,balcony,be,,A,0.951393008,7,0.980487805,"0.9398907103825137
"
7180,O,,,,have,chairs,A,0.52144593,7,0.980487805,"0.9398907103825137
"
7181,O,,,,enjoy,weather,O,4.66E-05,7,0.980487805,"0.9398907103825137
"
7182,A,,,scenes,keep,all,A,0.879898548,7,0.980487805,"0.9398907103825137
"
7183,O,,,,have,stand,O,1.51E-08,7,0.980487805,"0.9398907103825137
"
7184,O,,,,get,clock,O,8.18E-08,7,0.980487805,"0.9398907103825137
"
7185,O,,,,change,life,O,7.41E-07,7,0.980487805,"0.9398907103825137
"
7186,O,,,,do,day,O,0.000631584,7,0.980487805,"0.9398907103825137
"
7187,O,,,,leave,Starbucks,O,0.039390869,7,0.980487805,"0.9398907103825137
"
7188,O,,,,start,review,O,6.95E-10,7,0.980487805,"0.9398907103825137
"
7189,O,,,,do,thing,O,5.37E-10,7,0.980487805,"0.9398907103825137
"
7190,O,,,,create,calendar,O,0.000910666,7,0.980487805,"0.9398907103825137
"
7191,O,,,,have,week,O,0.025882762,7,0.980487805,"0.9398907103825137
"
7192,O,,,,type,calendar,O,0.002923393,7,0.980487805,"0.9398907103825137
"
7193,O,,,,lay,chapters,O,0.002508974,7,0.980487805,"0.9398907103825137
"
7194,O,,,,take,final,O,1.45E-08,7,0.980487805,"0.9398907103825137
"
7195,O,,,,get,tree,O,0.00029451,7,0.980487805,"0.9398907103825137
"
7196,O,,,,show,guys,O,0.016402356,7,0.980487805,"0.9398907103825137
"
7197,O,,,,have,lot,O,0.088944562,7,0.980487805,"0.9398907103825137
"
7198,O,,,,do,system,O,7.97E-11,7,0.980487805,"0.9398907103825137
"
7199,O,,,,do,chapters,O,1.04E-09,7,0.980487805,"0.9398907103825137
"
7200,O,,,,include,schedule,O,3.15E-06,7,0.980487805,"0.9398907103825137
"
7201,O,,,,have,final,O,1.01E-05,7,0.980487805,"0.9398907103825137
"
7202,O,,,,add,chapters,O,0.334942311,7,0.980487805,"0.9398907103825137
"
7203,O,,,,buy,Vans,O,0.007473847,7,0.980487805,"0.9398907103825137
"
