0,1,2,3,4,5,6,7,8,9,10,11,12
6472,O,"""Acc",,,,urmări,ochii,O,2.72E-05,7,0.860465116,"0.8762088974854932
"
6473,S,,,tapiserii,fi,,O,0.038061824,7,0.860465116,"0.8762088974854932
",
6474,S,,,purtător,spune,,O,0.038457572,7,0.860465116,"0.8762088974854932
",
6475,S,"""Acc",,,d-na,muri,,A,1,7,0.860465116,"0.8762088974854932
"
6476,S,"""Acc",,,soțul,trece,,A,0.999999523,7,0.860465116,"0.8762088974854932
"
6477,S,"""Acc",,,Tatăl,trece,,A,0.999999642,7,0.860465116,"0.8762088974854932
"
6478,S,"""Acc",,,legendă,trece,,A,0.96598655,7,0.860465116,"0.8762088974854932
"
6479,S,,,Fernando,muri,,A,0.999999404,7,0.860465116,"0.8762088974854932
",
6480,O,"""Acc",,,,pierde,viața,O,3.20E-05,7,0.860465116,"0.8762088974854932
"
6481,S,"""Acc",,,mamă,trece,,A,0.999973297,7,0.860465116,"0.8762088974854932
"
6482,S,,,Oonagh,dispărea,,A,0.995465755,7,0.860465116,"0.8762088974854932
",
6483,A,"""Acc",,,cumpărătorul,folosi,bunurile,A,1,7,0.860465116,"0.8762088974854932
"
6484,O,"""Acc",,,,folosi,bunurile,O,9.59E-07,7,0.860465116,"0.8762088974854932
"
6485,O,"""Acc",,,,încălca,contractul,O,5.18E-05,7,0.860465116,"0.8762088974854932
"
6486,S,,,oameni,pieri,,A,0.872680485,7,0.860465116,"0.8762088974854932
",
6487,O,"""Acc",,,,parcurge,rută,O,0.001076377,7,0.860465116,"0.8762088974854932
"
6488,S,"""Acc",,,viață,deveni,,A,1,7,0.860465116,"0.8762088974854932
"
6489,S,,,Celia,pieri,,A,1,7,0.860465116,"0.8762088974854932
",
6490,O,,,,binecuvânta,turn,O,1.67E-05,7,0.860465116,"0.8762088974854932
",
6491,S,"""Acc",,,zidarii,muri,,O,0.073861346,7,0.860465116,"0.8762088974854932
"
6492,S,,,prieten,spune,,O,0.026030144,7,0.860465116,"0.8762088974854932
",
6493,S-passive,"""Acc",,,controlul,relaxa,,A,0.999998689,7,0.860465116,"0.8762088974854932
"
6494,S,"""Acc",,,inflația,pieri,,A,0.999999762,7,0.860465116,"0.8762088974854932
"
6495,S,"""Acc",,,carasul,pieri,,A,0.999996185,7,0.860465116,"0.8762088974854932
"
6496,A,"""Acc",,,guvernul,introduce,Actele,A,0.999926329,7,0.860465116,"0.8762088974854932
"
6497,O,"""Acc",,,,introduce,Actele,O,1.94E-10,7,0.860465116,"0.8762088974854932
"
6498,S,,,muncitori,pieri,,A,0.945408106,7,0.860465116,"0.8762088974854932
",
6499,S,"""Acc",,,mină,exploda,,A,0.999958396,7,0.860465116,"0.8762088974854932
"
6500,S-passive,,,cuplu,judeca,,A,0.99998343,7,0.860465116,"0.8762088974854932
",
6501,S-passive,,,magazine,închide,,A,0.999943018,7,0.860465116,"0.8762088974854932
",
6502,S,"""Acc",,,proprietarii,pieri,,A,0.999902844,7,0.860465116,"0.8762088974854932
"
6503,S,,,Bradbury,muri,,A,0.82820946,7,0.860465116,"0.8762088974854932
",
6504,S,"""Acc",,,majoritatea,părea,,A,1,7,0.860465116,"0.8762088974854932
"
6505,S,,,gonococcus,pieri,,A,1,7,0.860465116,"0.8762088974854932
",
6506,A,"""Acc",,,Președintele,face,renumele,A,0.978449881,7,0.860465116,"0.8762088974854932
"
6507,O,"""Acc",,,,face,renumele,O,5.01E-09,7,0.860465116,"0.8762088974854932
"
6508,S,,,oameni,pieri,,A,0.716437101,7,0.860465116,"0.8762088974854932
",
6509,S,"""Acc",,,bunurile,pieri,,A,0.995820761,7,0.860465116,"0.8762088974854932
"
6510,S,"""Acc",,,contractul,face,,O,1.03E-07,7,0.860465116,"0.8762088974854932
"
6511,S,"""Acc",,,Biserica,putea,,A,1,7,0.860465116,"0.8762088974854932
"
6512,O,"""Acc",,,,vedea,răul,O,2.11E-07,7,0.860465116,"0.8762088974854932
"
6513,S,"""Acc",,,Concertul,avea,,A,0.999987006,7,0.860465116,"0.8762088974854932
"
6514,S-aux,"""Acc",,,Funeraliile,avea,,A,0.974645615,7,0.860465116,"0.8762088974854932
"
6515,S,,,episod,desfășura,,A,0.992940784,7,0.860465116,"0.8762088974854932
",
6516,S,"""Acc",,,Operația,avea,,A,0.999663234,7,0.860465116,"0.8762088974854932
"
6517,S,"""Acc",,,spânzurătoare,avea,,A,0.993837297,7,0.860465116,"0.8762088974854932
"
6518,S,"""Acc",,,Negocierile,avea,,A,0.999837279,7,0.860465116,"0.8762088974854932
"
6519,S,"""Acc",,,Partidul,forma,,A,0.999791086,7,0.860465116,"0.8762088974854932
"
6520,S,,,studiu,desfășura,,A,1,7,0.860465116,"0.8762088974854932
",
6521,S,"""Acc",,,Tranziția,avea,,A,0.999999404,7,0.860465116,"0.8762088974854932
"
6522,S-expletive,"""Acc",,,organele,dubla,altele,A,0.999429286,7,0.860465116,"0.8762088974854932
"
6523,S,"""Acc",,,oasele,înmuia,,A,0.999869227,7,0.860465116,"0.8762088974854932
"
6524,S,,,proeminențe,apărea,,O,0.000315849,7,0.860465116,"0.8762088974854932
",
6525,O,"""Acc",,,,perfora,pielea,O,2.71E-06,7,0.860465116,"0.8762088974854932
"
6526,S,"""Acc",,,dezvoltare,avea,,A,0.999989033,7,0.860465116,"0.8762088974854932
"
6527,S-passive,,,vagoane,adăuga,,O,0.364768952,7,0.860465116,"0.8762088974854932
",
6528,S,"""Acc",,,discuție,avea,,A,0.984918058,7,0.860465116,"0.8762088974854932
"
6529,S-expletive,,,Tyrell,spune,lui,A,0.996004403,7,0.860465116,"0.8762088974854932
",
6530,S,"""Acc",,,Purtătorul,spune,,A,0.999996662,7,0.860465116,"0.8762088974854932
"
6531,S,,,Discuții,avea,,A,0.999956489,7,0.860465116,"0.8762088974854932
",
6532,O,"""Acc",,,,face,situația,O,4.71E-06,7,0.860465116,"0.8762088974854932
"
6533,S,,,lupte,desfășura,,O,7.57E-06,7,0.860465116,"0.8762088974854932
",
6534,O,"""Acc",,,,suspecta,adevărul,O,0.057399943,7,0.860465116,"0.8762088974854932
"
6535,S,"""Acc",,,interviul,desfășura,,A,0.991352558,7,0.860465116,"0.8762088974854932
"
6536,S,"""Acc",,,abordare,avea,,A,0.999999881,7,0.860465116,"0.8762088974854932
"
6537,S,,,incident,avea,,A,0.981807351,7,0.860465116,"0.8762088974854932
",
6538,O,"""Acc",,,,lua,prânzul,O,0.000808502,7,0.860465116,"0.8762088974854932
"
6539,S,,,Masacre,avea,,A,0.99052459,7,0.860465116,"0.8762088974854932
",
6540,S,"""Acc",,,Festivalul,avea,,A,0.987481296,7,0.860465116,"0.8762088974854932
"
6541,S,,,alegeri,avea,,O,0.010587358,7,0.860465116,"0.8762088974854932
",
6542,S-passive,"""Acc",,,Regiunea,guverna,,A,0.999996543,7,0.860465116,"0.8762088974854932
"
6543,S,,,întâlniri,desfășura,,A,0.549055576,7,0.860465116,"0.8762088974854932
",
6544,S,"""Acc",,,cartofii,încălzi,,A,0.998505712,7,0.860465116,"0.8762088974854932
"
6545,S,"""Acc",,,granulele,crește,,A,0.788291216,7,0.860465116,"0.8762088974854932
"
6546,S,"""Acc",,,celuloza,înmuia,,A,1,7,0.860465116,"0.8762088974854932
"
6547,S,"""Acc",,,pectina,deveni,,A,0.999970436,7,0.860465116,"0.8762088974854932
"
6548,A,,,Drachenfels,face,majoritatea,A,0.999998927,7,0.860465116,"0.8762088974854932
",
6549,O,"""Acc",,,,face,majoritatea,O,0.015510578,7,0.860465116,"0.8762088974854932
"
6550,S,,,spectacol,avea,,A,0.998289406,7,0.860465116,"0.8762088974854932
",
6551,S,"""Acc",,,Spectacolul,avea,,A,0.99975127,7,0.860465116,"0.8762088974854932
"
6552,O,"""Acc",,,,pune,viața,A,0.695583999,7,0.860465116,"0.8762088974854932
"
6553,S,"""Acc",,,autoritățile,renunța,,A,0.999999762,7,0.860465116,"0.8762088974854932
"
6554,O,"""Acc",,,,ștampila,pașapoartele,O,2.10E-08,7,0.860465116,"0.8762088974854932
"
6555,A,"""Acc",,,întreruperea,constitui,îngrijire,A,0.997839332,7,0.860465116,"0.8762088974854932
"
6556,O,"""Acc",,,,constitui,îngrijire,O,9.68E-08,7,0.860465116,"0.8762088974854932
"
6557,S,"""Acc",,,Poliția,îndreptăți,,A,1,7,0.860465116,"0.8762088974854932
"
6558,O,"""Dat",,,,spune,persoanei,O,0.000110927,7,0.860465116,"0.8762088974854932
"
6559,O,"""Acc",,,,înceta,proferarea,O,4.89E-05,7,0.860465116,"0.8762088974854932
"
6560,O,"""Acc",,,,constitui,încălcare,O,7.93E-07,7,0.860465116,"0.8762088974854932
"
6561,O,,,,vizita,școli,O,0.000172009,7,0.860465116,"0.8762088974854932
",
6562,O,,,,supune,risc,O,1.19E-06,7,0.860465116,"0.8762088974854932
",
6563,O,"""Acc",,,,supune,copiii,O,0.006811856,7,0.860465116,"0.8762088974854932
"
6564,S-passive,"""Acc",,,Descoperirile,înregistra,,A,0.999996185,7,0.860465116,"0.8762088974854932
"
6565,S-passive,"""Acc",,,serviciul,întrerupe,,A,0.999999642,7,0.860465116,"0.8762088974854932
"
6566,S,,,Jarrett,încheia,,A,0.999998689,7,0.860465116,"0.8762088974854932
",
6567,S-passive,"""Acc",,,examinarea,întrerupe,,A,0.999955177,7,0.860465116,"0.8762088974854932
"
6568,S-passive,"""Acc",,,Fapta,raporta,,A,0.998895764,7,0.860465116,"0.8762088974854932
"
6569,S-passive,"""Acc",,,procedurile,suspenda,,A,0.896190643,7,0.860465116,"0.8762088974854932
"
6570,S,,,Dr.,trece,,A,1,7,0.860465116,"0.8762088974854932
",
6571,O,"""Acc",,,,conduce,campania,O,7.24E-05,7,0.860465116,"0.8762088974854932
"
6572,O,,,,lua,măsuri,O,3.54E-10,7,0.860465116,"0.8762088974854932
",
6573,S,"""Acc",,,campioană,renunța,,O,4.50E-05,7,0.860465116,"0.8762088974854932
"
6574,O,"""Acc",,,,admira,performanțele,O,3.93E-07,7,0.860465116,"0.8762088974854932
"
6575,S,,,Jancey,înceta,,A,0.999825537,7,0.860465116,"0.8762088974854932
",
6576,S,,,Maggin,renunța,,A,0.99997437,7,0.860465116,"0.8762088974854932
",
6577,A,"""Acc",,,Comisia,prezida,ședințele,A,1,7,0.860465116,"0.8762088974854932
"
6578,O,"""Acc",,,,prezida,ședințele,O,0.000236639,7,0.860465116,"0.8762088974854932
"
6579,S,"""Acc",,,transportul,avea,,A,0.999998212,7,0.860465116,"0.8762088974854932
"
6580,S,"""Acc",,,secretarul,putea,,A,0.999997497,7,0.860465116,"0.8762088974854932
"
6581,O,"""Acc",,,,delega,persoană,O,0.074856058,7,0.860465116,"0.8762088974854932
"
6582,O,"""Acc",,,,ocupa,locul,O,8.37E-06,7,0.860465116,"0.8762088974854932
"
6583,O,"""Acc",,,,asigura,asistența,A,0.759685874,7,0.860465116,"0.8762088974854932
"
6584,A,"""Acc",,,statele,contesta,rezultatele,A,0.999946952,7,0.860465116,"0.8762088974854932
"
6585,O,"""Acc",,,,contesta,rezultatele,O,0.340816677,7,0.860465116,"0.8762088974854932
"
6586,A,"""Acc",,,Comisia,negocia,acord,A,1,7,0.860465116,"0.8762088974854932
"
6587,O,,,,negocia,acord,O,9.22E-06,7,0.860465116,"0.8762088974854932
",
6588,A,"""Acc",,,Comisia,negocia,protocol,A,1,7,0.860465116,"0.8762088974854932
"
6589,O,,,,negocia,protocol,O,0.000899779,7,0.860465116,"0.8762088974854932
",
6590,A,"""Acc",,,marcarea,favoriza,reciclarea,A,1,7,0.860465116,"0.8762088974854932
"
6591,O,"""Acc",,,,favoriza,reciclarea,O,0.258650988,7,0.860465116,"0.8762088974854932
"
6592,S-passive,"""Acc",,,textul,atașa,,O,1.29E-06,7,0.860465116,"0.8762088974854932
"
6593,O,,,,constitui,acord,O,7.77E-06,7,0.860465116,"0.8762088974854932
",
6594,O,"""Dat",,,,aduce,anexei,O,0.001633458,7,0.860465116,"0.8762088974854932
"
6595,S-passive,"""Acc",,,Cererile,respinge,,A,1,7,0.860465116,"0.8762088974854932
"
6596,O,,,,asocia,tineri,O,7.36E-06,7,0.860465116,"0.8762088974854932
",
6597,A,"""Acc",,,Autoritățile,face,eforturi,A,1,7,0.860465116,"0.8762088974854932
"
6598,O,,,,face,eforturi,O,4.57E-10,7,0.860465116,"0.8762088974854932
",
6599,S-passive,"""Acc",,,Operațiunea,lansa,,A,0.996498227,7,0.860465116,"0.8762088974854932
"
6600,S-passive,"""Acc",,,Autorizația,acorda,,A,0.999119699,7,0.860465116,"0.8762088974854932
"
6601,S,"""Acc",,,semnarea,fi,,O,0.005095487,7,0.860465116,"0.8762088974854932
"
6602,S,"""Acc",,,Suma,putea,,A,0.993620813,7,0.860465116,"0.8762088974854932
"
6603,A,"""Acc",,,Consiliul,reexamina,decizie,A,1,7,0.860465116,"0.8762088974854932
"
6604,O,"""Acc",,,,reexamina,decizie,O,3.43E-06,7,0.860465116,"0.8762088974854932
"
6605,S,"""Acc",,,Statele,asigura,,A,1,7,0.860465116,"0.8762088974854932
"
6606,A,"""Acc",,,peștii,contamina,apă,A,1,7,0.860465116,"0.8762088974854932
"
6607,O,"""Acc",,,,contamina,apă,O,1.66E-05,7,0.860465116,"0.8762088974854932
"
6608,S,"""Acc",,,Autoritățile,angaja,,A,0.999999881,7,0.860465116,"0.8762088974854932
"
6609,O,"""Acc",,,,informa,Republica,O,2.30E-05,7,0.860465116,"0.8762088974854932
"
6610,A,"""Acc",,,Statele,simplifica,procedurile,A,1,7,0.860465116,"0.8762088974854932
"
6611,O,"""Acc",,,,simplifica,procedurile,O,1.52E-09,7,0.860465116,"0.8762088974854932
"
6612,S-passive,"""Acc",,,procedură,repeta,,A,0.999956846,7,0.860465116,"0.8762088974854932
"
6613,A,"""Acc",,,Principatul,păstra,25%,A,1,7,0.860465116,"0.8762088974854932
"
6614,O,"""Acc",,,,transfera,restul,O,0.358223915,7,0.860465116,"0.8762088974854932
"
6615,O,"""Dat",,,,transfera,statului,O,0.000140347,7,0.860465116,"0.8762088974854932
"
6616,O,"""Acc",,,,avea,reședința,O,0.003088664,7,0.860465116,"0.8762088974854932
"
6617,A,"""Acc",,,beneficiarul,avea,reședința,O,0.001458594,7,0.860465116,"0.8762088974854932
"
6618,S-passive,"""Acc",,,inspecție,efectua,,O,2.16E-08,7,0.860465116,"0.8762088974854932
"
6619,S-passive,"""Acc",,,produsele,produce,,O,0.000462988,7,0.860465116,"0.8762088974854932
"
6620,O,"""Acc",,,,verifica,faptul,O,7.31E-08,7,0.860465116,"0.8762088974854932
"
6621,A,"""Acc",,,Inspectorul,certifica,faptul,A,1,7,0.860465116,"0.8762088974854932
"
6622,O,"""Acc",,,,certifica,faptul,O,3.61E-05,7,0.860465116,"0.8762088974854932
"
6623,A,"""Acc",,,persoanele,trece,examen,A,0.974480748,7,0.860465116,"0.8762088974854932
"
6624,O,,,,trece,examen,A,0.800753295,7,0.860465116,"0.8762088974854932
",
6625,O,"""Acc",,,,verifica,aplicarea,O,0.003995256,7,0.860465116,"0.8762088974854932
"
6626,O,"""Acc",,,,verifica,faptul,O,1.73E-07,7,0.860465116,"0.8762088974854932
"
6627,A,"""Acc",,,Articolul,solicita,statelor,A,1,7,0.860465116,"0.8762088974854932
"
6628,O,"""Dat",,,,solicita,statelor,A,0.898327351,7,0.860465116,"0.8762088974854932
"
6629,S-passive,"""Acc",,,rapoartele,verifica,,A,0.981097221,7,0.860465116,"0.8762088974854932
"
6630,S,,,verificator,însemna,,A,0.999991894,7,0.860465116,"0.8762088974854932
",
6631,S-passive,"""Acc",,,rigla,scurta,,A,0.5,7,0.860465116,"0.8762088974854932
"
6632,O,,,,evita,contact,O,0.002290534,7,0.860465116,"0.8762088974854932
",
6633,A,"""Acc",,,Parbrizul,desemna,partea,A,0.5,7,0.860465116,"0.8762088974854932
"
6634,O,"""Acc",,,,desemna,partea,O,1.40E-07,7,0.860465116,"0.8762088974854932
"
6635,O,"""Acc",,,,întruni,cerințele,O,2.90E-06,7,0.860465116,"0.8762088974854932
"
6636,S-passive,"""Acc",,,Încercările,realiza,,A,0.999505162,7,0.860465116,"0.8762088974854932
"
6637,O,"""Acc",,,,aduce,atingere,O,9.64E-07,7,0.860465116,"0.8762088974854932
"
6638,O,"""Dat",,,,aduce,acordurilor,O,3.73E-05,7,0.860465116,"0.8762088974854932
"
6639,A,"""Acc",,,Principatul,aplica,acord,A,0.999998927,7,0.860465116,"0.8762088974854932
"
6640,O,,,,aplica,acord,O,7.51E-07,7,0.860465116,"0.8762088974854932
",
6641,O,"""Acc",,,,adresa,notificare,O,3.77E-05,7,0.860465116,"0.8762088974854932
"
6642,O,"""Dat",,,,adresa,Comunității,O,6.60E-08,7,0.860465116,"0.8762088974854932
"
6643,S-passive,"""Acc",,,înălțimea,fixa,,O,0.000142568,7,0.860465116,"0.8762088974854932
"
6644,S-passive,"""Acc",,,influența,lua,,O,0.341129303,7,0.860465116,"0.8762088974854932
"
6645,S-passive,,,accelerometru,monta,,A,0.99810034,7,0.860465116,"0.8762088974854932
",
6646,S-passive,"""Acc",,,suprafețele,trata,,A,0.849909961,7,0.860465116,"0.8762088974854932
"
6647,S,"""Acc",,,Autoritățile,verifica,,A,1,7,0.860465116,"0.8762088974854932
"
6648,S-passive,,,lot,însoți,,A,0.999990702,7,0.860465116,"0.8762088974854932
",
6649,A,"""Acc",,,Nevoia,determina,creșterea,A,0.999912977,7,0.860465116,"0.8762088974854932
"
6650,O,,,,aduce,echipe,A,0.997390985,7,0.860465116,"0.8762088974854932
",
6651,O,"""Acc",,,,determina,creșterea,O,9.10E-06,7,0.860465116,"0.8762088974854932
"
6652,A,"""Acc",,,Statele,notifica,cazurile,A,1,7,0.860465116,"0.8762088974854932
"
6653,O,"""Dat",,,,notifica,Comisiei,O,0.005919088,7,0.860465116,"0.8762088974854932
"
6654,O,"""Acc",,,,notifica,cazurile,O,2.09E-09,7,0.860465116,"0.8762088974854932
"
6655,A,"""Acc",,,loturile,îndeplini,condițiile,O,0.015364101,7,0.860465116,"0.8762088974854932
"
6656,O,"""Acc",,,,îndeplini,condițiile,O,1.63E-06,7,0.860465116,"0.8762088974854932
"
6657,A,"""Acc",,,certificatul,purta,mențiunea,A,1,7,0.860465116,"0.8762088974854932
"
6658,O,"""Acc",,,,purta,mențiunea,O,0.004166327,7,0.860465116,"0.8762088974854932
"
6659,A,,,lot,îndeplini,condițiile,A,0.900462687,7,0.860465116,"0.8762088974854932
",
6660,O,"""Acc",,,,îndeplini,condițiile,O,0.000982995,7,0.860465116,"0.8762088974854932
"
6661,A,"""Acc",,,statul,consulta,statul,A,0.999999642,7,0.860465116,"0.8762088974854932
"
6662,O,"""Acc",,,,consulta,statul,O,0.000699911,7,0.860465116,"0.8762088974854932
"
6663,S,"""Acc",,,Comisia,proceda,,A,1,7,0.860465116,"0.8762088974854932
"
6664,S,"""Acc",,,Semnatarii,declara,,A,0.996157587,7,0.860465116,"0.8762088974854932
"
6665,A,"""Acc",,,semnarea,constitui,pas,A,0.999889731,7,0.860465116,"0.8762088974854932
"
6666,O,,,,constitui,pas,O,5.41E-09,7,0.860465116,"0.8762088974854932
",
6667,S,"""Acc",,,țara,deveni,,A,1,7,0.860465116,"0.8762088974854932
"
6668,S,"""Acc",,,Emisiile,exclude,,A,1,7,0.860465116,"0.8762088974854932
"
6669,A,"""Acc",,,Contribuția,aduce,autonomiei,A,1,7,0.860465116,"0.8762088974854932
"
6670,O,"""Dat",,,,aduce,autonomiei,O,8.67E-06,7,0.860465116,"0.8762088974854932
"
6671,S,"""Acc",,,comparația,baza,,A,1,7,0.860465116,"0.8762088974854932
"
6672,A,"""Acc",,,Observatorul,înțelege,impactul,A,0.999998927,7,0.860465116,"0.8762088974854932
"
6673,O,"""Acc",,,,înțelege,impactul,O,0.330714226,7,0.860465116,"0.8762088974854932
"
6674,S,,,emisii,rezulta,,A,0.876690507,7,0.860465116,"0.8762088974854932
",
6675,S-passive,"""Acc",,,Documentația,păstra,,A,1,7,0.860465116,"0.8762088974854932
"
6676,S-passive,,,CO2,calcula,,A,0.999993086,7,0.860465116,"0.8762088974854932
",
6677,S,"""Acc",,,Consiliul,putea,,A,1,7,0.860465116,"0.8762088974854932
"
6678,S,"""Acc",,,Membrii,risca,,A,0.999999523,7,0.860465116,"0.8762088974854932
"
6679,O,"""Acc",,,,justifica,acordarea,O,0.001417743,7,0.860465116,"0.8762088974854932
"
6680,S,"""Acc",,,Membrii,angaja,,A,0.999999762,7,0.860465116,"0.8762088974854932
"
6681,S-passive,"""Acc",,,Numele,menționa,,A,0.998933613,7,0.860465116,"0.8762088974854932
"
6682,O,,,,trata,probleme,O,0.014337312,7,0.860465116,"0.8762088974854932
",
6683,S-passive,"""Acc",,,plăcile,examina,,O,1.06E-07,7,0.860465116,"0.8762088974854932
"
6684,O,,,,folosi,cititor,O,3.05E-06,7,0.860465116,"0.8762088974854932
",
6685,S-passive,"""Acc",,,efectul,examina,,O,0.016060531,7,0.860465116,"0.8762088974854932
"
6686,A-passive,"""Acc",,,carnea,supune,examinări,A,1,7,0.860465116,"0.8762088974854932
"
6687,O,"""Dat",,,,supune,examinări,O,0.000328652,7,0.860465116,"0.8762088974854932
"
6688,O,,,,da,rezultate,O,0.000162503,7,0.860465116,"0.8762088974854932
",
6689,S-passive,"""Acc",,,circulația,interzice,,A,0.5,7,0.860465116,"0.8762088974854932
"
6690,O,,,,atribui,situații,A,0.9996351,7,0.860465116,"0.8762088974854932
",
6691,S-expletive-passive,,,cod,atribui,situații,O,0.000344828,7,0.860465116,"0.8762088974854932
",
6692,A,"""Acc",,,Capitolul,cuprinde,vehiculele,A,1,7,0.860465116,"0.8762088974854932
"
6693,O,"""Acc",,,,cuprinde,vehiculele,O,0.007082056,7,0.860465116,"0.8762088974854932
"
6694,O,"""Acc",,,,zdrobi,căpățână,O,0.009842027,7,0.860465116,"0.8762088974854932
"
6695,A,"""Acc",,,instinctul,salva,l-,A,0.999998569,7,0.860465116,"0.8762088974854932
"
6696,O,,,,ieși,vorbe,A,0.582568169,7,0.860465116,"0.8762088974854932
",
6697,O,,,,rezolva,franțuzoaice,O,0.063513592,7,0.860465116,"0.8762088974854932
",
6698,A,"""Acc",,,limbricania,turna,îl,O,0.115334854,7,0.860465116,"0.8762088974854932
"
6699,O,"""Acc",,,,avea,baza,O,1.29E-07,7,0.860465116,"0.8762088974854932
"
6700,S,"""Acc",,,percheziție,organiza,,O,5.65E-07,7,0.860465116,"0.8762088974854932
"
6701,S,,,Pinky,lăuda,,A,0.999998808,7,0.860465116,"0.8762088974854932
",
6702,S,"""Acc",,,pielițele,uni,,A,0.999991179,7,0.860465116,"0.8762088974854932
"
6703,S,"""Acc",,,anii,trece,,A,0.999974847,7,0.860465116,"0.8762088974854932
"
6704,O,"""Acc",,,,da,mână,O,6.40E-06,7,0.860465116,"0.8762088974854932
"
6705,O,"""Acc",,,,strânge,instrumentele,O,0.000921499,7,0.860465116,"0.8762088974854932
"
6706,O,,,,discuta,Pink,O,2.92E-06,7,0.860465116,"0.8762088974854932
",
6707,O,,,,poseda,cap,O,1.68E-07,7,0.860465116,"0.8762088974854932
",
6708,O,"""Acc",,,,răpi,șansa,A,0.530281663,7,0.860465116,"0.8762088974854932
"
6709,O,"""Acc",,,,crea,senzația,O,0.012846945,7,0.860465116,"0.8762088974854932
"
6710,S-passive,"""Acc",,,Fardul,dispune,,A,0.999466002,7,0.860465116,"0.8762088974854932
"
6711,O,,,,împlini,ani,O,3.37E-06,7,0.860465116,"0.8762088974854932
",
6712,S,"""Acc",,,Sfântul,afla,,A,0.999747336,7,0.860465116,"0.8762088974854932
"
6713,S-expletive,,,Gheorghe,șopti,patroanei,A,0.999960899,7,0.860465116,"0.8762088974854932
",
6714,O,"""Dat",,,,șopti,patroanei,O,1.66E-06,7,0.860465116,"0.8762088974854932
"
6715,A,"""Acc",,,codana,da,carnea,A,0.999999762,7,0.860465116,"0.8762088974854932
"
6716,O,"""Acc",,,,da,carnea,O,0.250435233,7,0.860465116,"0.8762088974854932
"
6717,O,,,,avea,bani,A,0.953307033,7,0.860465116,"0.8762088974854932
",
6718,O,"""Acc",,,,rezolva,problema,O,5.44E-07,7,0.860465116,"0.8762088974854932
"
6719,O,,,,preocupa,Rembrandt,A,0.999649286,7,0.860465116,"0.8762088974854932
",
6720,O,,,,conține,principiu,O,0.015970802,7,0.860465116,"0.8762088974854932
",
6721,A,,,fenomen,admite,model,A,0.998925269,7,0.860465116,"0.8762088974854932
",
6722,O,,,,admite,model,O,0.091594376,7,0.860465116,"0.8762088974854932
",
6723,S,"""Acc",,,stările,putea,,A,0.999999762,7,0.860465116,"0.8762088974854932
"
6724,S,,,poet,putea,,A,1,7,0.860465116,"0.8762088974854932
",
6725,O,"""Dat",,,,da,poezii,O,0.019137759,7,0.860465116,"0.8762088974854932
"
6726,A,"""Acc",,,englezii,construi,poezia,O,0.075104512,7,0.860465116,"0.8762088974854932
"
6727,O,"""Acc",,,,construi,poezia,O,0.00533274,7,0.860465116,"0.8762088974854932
"
6728,S,,,întâmplări,petrece,,O,1.19E-06,7,0.860465116,"0.8762088974854932
",
